lectin_id,pdb,protein_name,uniprot,origin,species,species_id,fold,class,family,resolution,ligand,monosac,iupac,glycoct,glytoucan_id,timestamp_download
1097,2JE7,Lectin alpha chain [Cleaved into: Lectin beta chain; Lectin gamma-1 chain; Lectin gamma-2 chain],P81637,Plant lectins,Dioclea guianensis,209,b-sandwich / ConA-like,L-type (legume lectin),ConA and related,1.65,3-Br-4-Cl-3-indolyl-aDMan,D-Manp,Man,"RES
1b:x-dman-HEX-1:5",G70323CJ,2026-01-06T19:41:38Z
1098,2JE9,Lectin alpha chain [Cleaved into: Lectin beta chain; Lectin gamma chain],P08902,Plant lectins,Dioclea grandiflora,159,b-sandwich / ConA-like,L-type (legume lectin),ConA and related,2.1,3-Br-4-Cl-3-indolyl-aDMan,D-Manp,Man,"RES
1b:x-dman-HEX-1:5",G70323CJ,2026-01-06T19:41:38Z
1099,2JEC,Lectin alpha chain [Cleaved into: Lectin beta chain; Lectin gamma chain],P08902,Plant lectins,Dioclea grandiflora,159,b-sandwich / ConA-like,L-type (legume lectin),ConA and related,2.0,3-Br-4-Cl-3-indolyl-aDMan,D-Manp,Man,"RES
1b:x-dman-HEX-1:5",G70323CJ,2026-01-06T19:41:38Z
1100,2JH1,Micronemal protein 1,O00834,"Protist, parasites, mold",Toxoplasma gondii,409,a/b mixed with b-sheet / MAR domain,MAR Micronemal protein,TgMIC1-MARR,1.9,,,,,,2026-01-06T19:41:38Z
1101,2JH7,Micronemal protein 1,O00834,"Protist, parasites, mold",Toxoplasma gondii,409,a/b mixed with b-sheet / MAR domain,MAR Micronemal protein,TgMIC1-MARR,2.07,aNeuAc26bGal14GlcNAc,"D-Galp, D-GlcpNAc, D-Neup5Ac",NeuAc(a2-6)Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
4b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
5s:n-acetyl
LIN
1:1d(2+1)2n
2:1o(4+1)3d
3:3o(6+2)4d
4:4d(5+1)5n",G09376MR,2026-01-06T19:41:38Z
1102,2JHD,Micronemal protein 1,O00834,"Protist, parasites, mold",Toxoplasma gondii,409,a/b mixed with b-sheet / MAR domain,MAR Micronemal protein,TgMIC1-MARR,2.3,aNeuAc23bGal14GlcNAc,"D-Galp, D-GlcpNAc, D-Neup5Ac",NeuAc(a2-3)Gal(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dgal-HEX-1:5
4b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
5s:n-acetyl
LIN
1:1d(2+1)2n
2:1o(4+1)3d
3:3o(3+2)4d
4:4d(5+1)5n",G10203DW,2026-01-06T19:41:38Z
1103,2JHH,Ficolin-1 (Collagen/fibrinogen domain-containing protein 1) (Ficolin-A) (Ficolin-alpha) (M-ficolin),O00602,Animal lectins,Homo sapiens,97,a/b mixed with b-sheet / Fibrinogen C-ter like,Ficolin-like,"L-ficolin,M-ficolin",1.7,,,,,,2026-01-06T19:41:38Z
1104,2JHI,Ficolin-1 (Collagen/fibrinogen domain-containing protein 1) (Ficolin-A) (Ficolin-alpha) (M-ficolin),O00602,Animal lectins,Homo sapiens,97,a/b mixed with b-sheet / Fibrinogen C-ter like,Ficolin-like,"L-ficolin,M-ficolin",1.8,GalNAc,D-GalpNAc,GalNAc,"RES
1b:x-dgal-HEX-1:5
2s:n-acetyl
LIN
1:1d(2+1)2n",G27025MB,2026-01-06T19:41:38Z
1105,2JHK,Ficolin-1 (Collagen/fibrinogen domain-containing protein 1) (Ficolin-A) (Ficolin-alpha) (M-ficolin),O00602,Animal lectins,Homo sapiens,97,a/b mixed with b-sheet / Fibrinogen C-ter like,Ficolin-like,"L-ficolin,M-ficolin",1.75,GlcNAc,D-GlcpNAc,GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
LIN
1:1d(2+1)2n",G64581RP,2026-01-06T19:41:38Z
1106,2JHL,Ficolin-1 (Collagen/fibrinogen domain-containing protein 1) (Ficolin-A) (Ficolin-alpha) (M-ficolin),O00602,Animal lectins,Homo sapiens,97,a/b mixed with b-sheet / Fibrinogen C-ter like,Ficolin-like,"L-ficolin,M-ficolin",1.75,NeuAc,D-Neup5Ac,NeuAc,"RES
1b:x-dgro-dgal-NON-2:6|1:a|2:keto|3:d
2s:n-acetyl
LIN
1:1d(5+1)2n",G81533KY,2026-01-06T19:41:38Z
1107,2JHM,Ficolin-1 (Collagen/fibrinogen domain-containing protein 1) (Ficolin-A) (Ficolin-alpha) (M-ficolin),O00602,Animal lectins,Homo sapiens,97,a/b mixed with b-sheet / Fibrinogen C-ter like,Ficolin-like,"L-ficolin,M-ficolin",1.52,,,,,,2026-01-06T19:41:38Z
1108,2JMV,Scytovirin (SVN),P86041,Bacterial lectins,Scytonema varium,412,small protein / disulfide rich,Cyanobacterial scytovirin,scytovirin,0.0,,,,,,2026-01-06T19:41:38Z
1109,2JWP,Malectin-A,Q6INX3,Animal lectins,Xenopus laevis,415,b-sandwich / ConA-like,Malectin,Malectin,0.0,,,,,,2026-01-06T19:41:38Z
1110,2JX9,Adhesion G protein-coupled receptor L1 (Calcium-independent alpha-latrotoxin receptor 1) (CIRL-1) (Latrophilin-1) (Lectomedin-2),Q80TR1,Animal lectins,Mus musculus,167,b-sandwich / CUB-like,L-rhamnose binding lectin,latrophilin-1,0.0,,,,,,2026-01-06T19:41:38Z
1111,2JXA,Adhesion G protein-coupled receptor L1 (Calcium-independent alpha-latrotoxin receptor 1) (CIRL-1) (Latrophilin-1) (Lectomedin-2),Q80TR1,Animal lectins,Mus musculus,167,b-sandwich / CUB-like,L-rhamnose binding lectin,latrophilin-1,0.0,,,,,,2026-01-06T19:41:38Z
1112,2JZJ,Cyanovirin-N homolog (CV-N homolog),P86326,Plant lectins,Ceratopteris richardii,420,b-sandwich / cyanovirin-like,cyanovirin-like,CrCVNH,0.0,,,,,,2026-01-06T19:41:38Z
1113,2JZK,Cyanovirin-N homolog (CV-N homolog),Q5MK11,Fungal and yeast lectins,Tuber borchii,423,b-sandwich / cyanovirin-like,cyanovirin-like,TbCVNH,0.0,,,,,,2026-01-06T19:41:38Z
1114,2JZL,Cyanovirin-N homolog (CV-N homolog),Q7S6U4,Fungal and yeast lectins,Neurospora crassa,424,b-sandwich / cyanovirin-like,cyanovirin-like,NcCVNH,0.0,,,,,,2026-01-06T19:41:38Z
1115,2K46,Malectin-A,Q6INX3,Animal lectins,Xenopus laevis,415,b-sandwich / ConA-like,Malectin,Malectin,0.0,aGlc13Glc,D-Glcp,Glc(a1-3)Glc,"RES
1b:x-dglc-HEX-1:5
2b:a-dglc-HEX-1:5
LIN
1:1o(3+1)2d",G56660NC,2026-01-06T19:41:38Z
1116,2KJL,Cyanovirin-N homolog (CV-N homolog),Q7S6U4,Fungal and yeast lectins,Tuber borchii,423,b-sandwich / cyanovirin-like,cyanovirin-like,TbCVNH and NcCVNH chimera,0.0,,,,,,2026-01-06T19:41:38Z
1117,2KM2,Galectin-1 (Gal-1) (14 kDa laminin-binding protein) (HLBP14) (14 kDa lectin) (Beta-galactoside-binding lectin L-14-I) (Galaptin) (HBL) (HPL) (Lactose-binding lectin 1) (Lectin galactoside-binding soluble 1) (Putative MAPK-activating protein PM12) (S-Lac lectin 1),P09382,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-1,0.0,,,,,,2026-01-06T19:41:38Z
1118,2KMB,Mannose-binding protein A (MBP-A) (Mannan-binding protein),P19999,Animal lectins,Rattus norvegicus,110,a/b mixed / C-type lectin-like,C-type lectin,MBP-A / MBL1,2.0,aNeuAc23bGal14(aFuc13)GlcNAc,"D-Galp, D-GlcpNAc, D-Neup5Ac, L-Fucp",NeuAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:a-lgal-HEX-1:5|6:d
4b:b-dgal-HEX-1:5
5b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
6s:n-acetyl
LIN
1:1d(2+1)2n
2:1o(3+1)3d
3:1o(4+1)4d
4:4o(3+2)5d
5:5d(5+1)6n",G90387AM,2026-01-06T19:41:38Z
1119,2KR2,Malectin-A,Q6INX3,Animal lectins,Xenopus laevis,415,b-sandwich / ConA-like,Malectin,Malectin,0.0,aGlc14Glc,D-Glcp,Glc(a1-4)Glc,"RES
1b:x-dglc-HEX-1:5
2b:a-dglc-HEX-1:5
LIN
1:1o(4+1)2d",G41366RG,2026-01-06T19:41:38Z
1120,2L2F,CVNH domain-containing protein,I1RM03,Fungal and yeast lectins,Gibberella zeae,425,b-sandwich / cyanovirin-like,cyanovirin-like,GzCVNH,0.0,,,,,,2026-01-06T19:41:38Z
1121,2L9Y,LysM domain-containing protein,G4N991,Fungal and yeast lectins,Magnaporthe oryzae,426,b-sandwich / cyanovirin-like,cyanovirin-like,MoCVNH,0.0,,,,,,2026-01-06T19:41:38Z
1122,2LAL,Lectin [Cleaved into: Lectin beta chain; Lectin alpha chain],P02870,Plant lectins,Lens culinaris,262,b-sandwich / ConA-like,L-type (legume lectin),"favin, LOL, pea, lens",1.8,,,,,,2026-01-06T19:41:38Z
1123,2LIE,CCL2 lectin,B3GA02,Fungal and yeast lectins,Coprinopsis cinerea,319,b-trefoil,Coprinus trefoil lectin-like,CCL2,0.0,,,,,,2026-01-06T19:41:38Z
1124,2LIQ,CCL2 lectin,B3GA02,Fungal and yeast lectins,Coprinopsis cinerea,319,b-trefoil,Coprinus trefoil lectin-like,CCL2,0.0,bGlcNAc(afuc13)14GlcNAc,"D-GlcpNAc, L-Fucp",GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:a-lgal-HEX-1:5|6:d
4b:b-dglc-HEX-1:5
5s:n-acetyl
LIN
1:1d(2+1)2n
2:1o(3+1)3d
3:1o(4+1)4d
4:4d(2+1)5n",G62300KZ,2026-01-06T19:41:38Z
1125,2LTN,Lectin [Cleaved into: Lectin beta chain; Lectin alpha chain],P02867,Plant lectins,Pisum sativum,133,b-sandwich / ConA-like,L-type (legume lectin),"favin, LOL, pea, lens",1.7,,,,,,2026-01-06T19:41:38Z
1126,2MSB,Mannose-binding protein A (MBP-A) (Mannan-binding protein),P19999,Animal lectins,Rattus rattus,274,a/b mixed / C-type lectin-like,C-type lectin,MBP-A / MBL1,1.7,aMan12aMan13(aMan13aMan16)Man,D-Manp,Man(a1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man,"RES
1b:x-dman-HEX-1:5
2b:a-dman-HEX-1:5
3b:a-dman-HEX-1:5
4b:a-dman-HEX-1:5
5b:a-dman-HEX-1:5
LIN
1:1o(3+1)2d
2:2o(2+1)3d
3:1o(6+1)4d
4:4o(3+1)5d",G30704AF,2026-01-06T19:41:38Z
1127,2NMN,Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen),P17931,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-3,2.45,bGal14Glc,"D-Galp, D-Glcp",Gal(b1-4)Glc,"RES
1b:x-dglc-HEX-1:5
2b:b-dgal-HEX-1:5
LIN
1:1o(4+1)2d",G74621DY,2026-01-06T19:41:38Z
1128,2NMO,Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen),P17931,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-3,1.35,bGal14Glc,"D-Galp, D-Glcp",Gal(b1-4)Glc,"RES
1b:x-dglc-HEX-1:5
2b:b-dgal-HEX-1:5
LIN
1:1o(4+1)2d",G74621DY,2026-01-06T19:41:38Z
1129,2NN8,Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen),P17931,Animal lectins,Homo sapiens,97,b-sandwich / ConA-like,galectin-like,galectin-3,1.35,bGal14Glc,"D-Galp, D-Glcp",Gal(b1-4)Glc,"RES
1b:x-dglc-HEX-1:5
2b:b-dgal-HEX-1:5
LIN
1:1o(4+1)2d",G74621DY,2026-01-06T19:41:38Z
1130,2NU5,Griffithsin (GRFT),P84801,Algal lectins,Griffithsia,400,b-prism I,Jacalin-like,griffithsin,1.56,GlcNAc,D-GlcpNAc,GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
LIN
1:1d(2+1)2n",G64581RP,2026-01-06T19:41:38Z
1131,2NUO,Griffithsin (GRFT),P84801,Algal lectins,Griffithsia,400,b-prism I,Jacalin-like,griffithsin,1.5,Glc,D-Glcp,Glc,"RES
1b:x-dglc-HEX-1:5",G15021LG,2026-01-06T19:41:38Z
1132,2O2L,"Heat-labile enterotoxin B chain (LT-B, human) (LTH-B)",P0CK94,Bacterial lectins,Escherichia coli,131,a/b OB-fold,Cholera toxin like AB5,"LTB, CTB, CFXB",2.53,aGalNAc13(aFuc12)bGal14(aFuc13)Glc,"D-Galp, D-GalpNAc, D-Glcp, L-Fucp",GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]Glc,"RES
1b:x-dglc-HEX-1:5
2b:a-lgal-HEX-1:5|6:d
3b:b-dgal-HEX-1:5
4b:a-lgal-HEX-1:5|6:d
5b:a-dgal-HEX-1:5
6s:n-acetyl
LIN
1:1o(3+1)2d
2:1o(4+1)3d
3:3o(2+1)4d
4:3o(3+1)5d
5:5d(2+1)6n",G13910LY,2026-01-06T19:41:38Z
1133,2OBR,Capsid,Q913Z3,Virus lectins,NLV/VA98387/1998,1626,b-sandwich / viral coat and capsid protein,Caliciviridae VP capsid,Norovirus GII 4,2.2,,,,,,2026-01-06T19:41:38Z
1134,2OBS,Capsid,Q913Z3,Virus lectins,NLV/VA98387/1998,1626,b-sandwich / viral coat and capsid protein,Caliciviridae VP capsid,Norovirus GII 4,2.0,A-type trisaccharide,"D-Galp, D-GalpNAc, L-Fucp",GalNAc(a1-3)[Fuc(a1-2)]Gal,"RES
1b:x-dgal-HEX-1:5
2b:a-lgal-HEX-1:5|6:d
3b:a-dgal-HEX-1:5
4s:n-acetyl
LIN
1:1o(2+1)2d
2:1o(3+1)3d
3:3d(2+1)4n",G55958KV,2026-01-06T19:41:38Z
1135,2OBT,Capsid,Q913Z3,Virus lectins,NLV/VA98387/1998,1626,b-sandwich / viral coat and capsid protein,Caliciviridae VP capsid,Norovirus GII 4,2.0,B-type trisaccharide,"D-Galp, L-Fucp",Gal(a1-3)[Fuc(a1-2)]Gal,"RES
1b:x-dgal-HEX-1:5
2b:a-lgal-HEX-1:5|6:d
3b:a-dgal-HEX-1:5
LIN
1:1o(2+1)2d
2:1o(3+1)3d",G58612ZQ,2026-01-06T19:41:38Z
1136,2OFC,,UPI000150AC21,Fungal and yeast lectins,Sclerotium rolfsii,431,b-sandwich / cytolysin-like,Fungal fruit body lectin,SRL,1.11,,,,,,2026-01-06T19:41:38Z
1137,2OFD,,UPI000150AC21,Fungal and yeast lectins,Sclerotium rolfsii,431,b-sandwich / cytolysin-like,Fungal fruit body lectin,SRL,1.96,GalNAc,D-GalpNAc,GalNAc,"RES
1b:x-dgal-HEX-1:5
2s:n-acetyl
LIN
1:1d(2+1)2n",G27025MB,2026-01-06T19:41:38Z
1138,2OFE,,UPI000150AC21,Fungal and yeast lectins,Sclerotium rolfsii,431,b-sandwich / cytolysin-like,Fungal fruit body lectin,SRL,1.7,GlcNAc,D-GlcpNAc,GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
LIN
1:1d(2+1)2n",G64581RP,2026-01-06T19:41:38Z
1139,2ORJ,Pulmonary surfactant-associated protein D (PSP-D) (SP-D) (Collectin-7) (Lung surfactant protein D),P35247,Animal lectins,Homo sapiens,97,a/b mixed / C-type lectin-like,C-type lectin,SP-D,1.8,ManNAc,D-ManpNAc,ManNAc,"RES
1b:x-dman-HEX-1:5
2s:n-acetyl
LIN
1:1d(2+1)2n",G29494LA,2026-01-06T19:41:38Z
1140,2ORK,Pulmonary surfactant-associated protein D (PSP-D) (SP-D) (Collectin-7) (Lung surfactant protein D),P35247,Animal lectins,Homo sapiens,97,a/b mixed / C-type lectin-like,C-type lectin,SP-D,1.89,D-myo-inositol-1-phosphate,,,,,2026-01-06T19:41:38Z
1141,2OS9,Pulmonary surfactant-associated protein D (PSP-D) (SP-D) (Collectin-7) (Lung surfactant protein D),P35247,Animal lectins,Homo sapiens,97,a/b mixed / C-type lectin-like,C-type lectin,SP-D,1.7,hexahydroxy-cyclohexane,,,,,2026-01-06T19:41:38Z
1142,2OVU,Concanavalin-A (Con A),P14894,Plant lectins,Canavalia gladiata,336,b-sandwich / ConA-like,L-type (legume lectin),ConA and related,1.5,aMan12aManOMe,D-Manp,Man(a1-2)Man,"RES
1b:x-dman-HEX-1:5
2b:a-dman-HEX-1:5
LIN
1:1o(2+1)2d",G29313LW,2026-01-06T19:41:38Z
1143,2OW4,Concanavalin-Ma (Con Ma),P81364,Plant lectins,Canavalia maritima (C rosea),380,b-sandwich / ConA-like,L-type (legume lectin),ConA and related,1.6,aMan12aManOMe,D-Manp,Man(a1-2)Man,"RES
1b:x-dman-HEX-1:5
2b:a-dman-HEX-1:5
LIN
1:1o(2+1)2d",G29313LW,2026-01-06T19:41:38Z
1144,2OX8,Collectin-12 (Collectin placenta protein 1) (CL-P1) (hCL-P1) (Nurse cell scavenger receptor 2) (Scavenger receptor class A member 4) (Scavenger receptor with C-type lectin),Q5KU26,Animal lectins,Homo sapiens,97,a/b mixed / C-type lectin-like,C-type lectin,SRCL / COLEC12,2.5,,,,,,2026-01-06T19:41:38Z
1145,2OX9,Collectin-12 (Collectin placenta protein 1) (CL-P1) (Scavenger receptor with C-type lectin),Q8K4Q8,Animal lectins,Mus musculus,167,a/b mixed / C-type lectin-like,C-type lectin,SRCL / COLEC12,1.95,bGal14(aFuc13)GlcNAc,"D-Galp, D-GlcpNAc, L-Fucp",Gal(b1-4)[Fuc(a1-3)]GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:a-lgal-HEX-1:5|6:d
4b:b-dgal-HEX-1:5
LIN
1:1d(2+1)2n
2:1o(3+1)3d
3:1o(4+1)4d",G01187XC,2026-01-06T19:41:38Z
1146,2P2K,Concanavalin-A (Con A),P14894,Plant lectins,Canavalia gladiata,336,b-sandwich / ConA-like,L-type (legume lectin),ConA and related,1.98,aMan14aManOMe,D-Manp,Man(a1-4)Man,"RES
1b:x-dman-HEX-1:5
2b:a-dman-HEX-1:5
LIN
1:1o(4+1)2d",G97944IJ,2026-01-06T19:41:38Z
1147,2P34,Concanavalin-Ma (Con Ma),P81364,Plant lectins,Canavalia maritima (C rosea),380,b-sandwich / ConA-like,L-type (legume lectin),ConA and related,2.1,aMan14aManOMe,D-Manp,Man(a1-4)Man,"RES
1b:x-dman-HEX-1:5
2b:a-dman-HEX-1:5
LIN
1:1o(4+1)2d",G97944IJ,2026-01-06T19:41:38Z
1148,2P37,Concanavalin-Ma (Con Ma),P81364,Plant lectins,Canavalia maritima (C rosea),380,b-sandwich / ConA-like,L-type (legume lectin),ConA and related,2.1,aMan13aManOMe,D-Manp,Man(a1-3)Man,"RES
1b:x-dman-HEX-1:5
2b:a-dman-HEX-1:5
LIN
1:1o(3+1)2d",G07490EK,2026-01-06T19:41:38Z
1149,2P3I,Outer capsid protein VP4 (Hemagglutinin) [Cleaved into: Outer capsid protein VP8*; Outer capsid protein VP5*],P12473,Virus lectins,Rotavirus,1033,b-sandwich / ConA-like,Rotavirus spike protein,"Porcine rotavirus P[7], P[3]",1.75,aNeuAcOme,D-Neup5Ac,NeuAc,"RES
1b:x-dgro-dgal-NON-2:6|1:a|2:keto|3:d
2s:n-acetyl
LIN
1:1d(5+1)2n",G81533KY,2026-01-06T19:41:38Z
1150,2P3J,Outer capsid protein VP4 (Hemagglutinin) [Cleaved into: Outer capsid protein VP8*; Outer capsid protein VP5*],P12473,Virus lectins,Rotavirus,1033,b-sandwich / ConA-like,Rotavirus spike protein,"Porcine rotavirus P[7], P[3]",1.9,aNeuAcOme,D-Neup5Ac,NeuAc,"RES
1b:x-dgro-dgal-NON-2:6|1:a|2:keto|3:d
2s:n-acetyl
LIN
1:1d(5+1)2n",G81533KY,2026-01-06T19:41:38Z
1151,2P3K,Outer capsid protein VP4 (Hemagglutinin) [Cleaved into: Outer capsid protein VP8*; Outer capsid protein VP5*],P12473,Virus lectins,Rotavirus,1033,b-sandwich / ConA-like,Rotavirus spike protein,"Porcine rotavirus P[7], P[3]",1.56,aNeuAcOme,D-Neup5Ac,NeuAc,"RES
1b:x-dgro-dgal-NON-2:6|1:a|2:keto|3:d
2s:n-acetyl
LIN
1:1d(5+1)2n",G81533KY,2026-01-06T19:41:38Z
1152,2PEL,Galactose-binding lectin (Agglutinin) (PNA),P02872,Plant lectins,Arachis hypogaea,139,b-sandwich / ConA-like,L-type (legume lectin),PNA,2.25,bGal14Glc,"D-Galp, D-Glcp",Gal(b1-4)Glc,"RES
1b:x-dglc-HEX-1:5
2b:b-dgal-HEX-1:5
LIN
1:1o(4+1)2d",G74621DY,2026-01-06T19:41:38Z
1153,2PHF,Lectin (Fragment),Q8GSD2,Plant lectins,Pterocarpus angolensis,278,b-sandwich / ConA-like,L-type (legume lectin),platypodium and related,2.1,aMan16(aMan13)aMan16Man,D-Manp,Man(a1-6)[Man(a1-3)]Man(a1-6)Man,"RES
1b:x-dman-HEX-1:5
2b:a-dman-HEX-1:5
3b:a-dman-HEX-1:5
4b:a-dman-HEX-1:5
LIN
1:1o(6+1)2d
2:2o(3+1)3d
3:2o(6+1)4d",G20671VB,2026-01-06T19:41:38Z
1154,2PHR,Lectin (Fragment),Q8GSD2,Plant lectins,Pterocarpus angolensis,278,b-sandwich / ConA-like,L-type (legume lectin),platypodium and related,1.9,aMan16(aMan13)Man,D-Manp,Man(a1-3)[Man(a1-6)]Man,"RES
1b:x-dman-HEX-1:5
2b:a-dman-HEX-1:5
3b:a-dman-HEX-1:5
LIN
1:1o(3+1)2d
2:1o(6+1)3d",G24260RG,2026-01-06T19:41:38Z
1155,2PHT,Lectin (Fragment),Q8GSD2,Plant lectins,Pterocarpus angolensis,278,b-sandwich / ConA-like,L-type (legume lectin),platypodium and related,2.1,Mannohexaose,D-Manp,Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)Man,"RES
1b:x-dman-HEX-1:5
2b:a-dman-HEX-1:5
3b:a-dman-HEX-1:5
4b:a-dman-HEX-1:5
5b:a-dman-HEX-1:5
LIN
1:1o(6+1)2d
2:2o(3+1)3d
3:2o(6+1)4d
4:4o(2+1)5d",G28528AG,2026-01-06T19:41:38Z
1156,2PHU,Lectin (Fragment),Q8GSD2,Plant lectins,Pterocarpus angolensis,278,b-sandwich / ConA-like,L-type (legume lectin),platypodium and related,2.2,Mannohexaose,D-Manp,Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)Man,"RES
1b:x-dman-HEX-1:5
2b:a-dman-HEX-1:5
3b:a-dman-HEX-1:5
4b:a-dman-HEX-1:5
5b:a-dman-HEX-1:5
LIN
1:1o(6+1)2d
2:2o(3+1)3d
3:2o(6+1)4d
4:4o(2+1)5d",G28528AG,2026-01-06T19:41:38Z
1157,2PHW,Lectin (Fragment),Q8GSD2,Plant lectins,Pterocarpus angolensis,278,b-sandwich / ConA-like,L-type (legume lectin),platypodium and related,1.8,Mannohexaose,D-Manp,Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)Man,"RES
1b:x-dman-HEX-1:5
2b:a-dman-HEX-1:5
3b:a-dman-HEX-1:5
4b:a-dman-HEX-1:5
5b:a-dman-HEX-1:5
LIN
1:1o(6+1)2d
2:2o(3+1)3d
3:2o(6+1)4d
4:4o(2+1)5d",G28528AG,2026-01-06T19:41:38Z
1158,2PHX,Lectin (Fragment),Q8GSD2,Plant lectins,Pterocarpus angolensis,278,b-sandwich / ConA-like,L-type (legume lectin),platypodium and related,1.8,aMan16(aMan13)aMan16Man,D-Manp,Man(a1-6)[Man(a1-3)]Man(a1-6)Man,"RES
1b:x-dman-HEX-1:5
2b:a-dman-HEX-1:5
3b:a-dman-HEX-1:5
4b:a-dman-HEX-1:5
LIN
1:1o(6+1)2d
2:2o(3+1)3d
3:2o(6+1)4d",G20671VB,2026-01-06T19:41:38Z
1159,2PYS,Cyanovirin-N (CV-N),P81180,Bacterial lectins,Nostoc ellipsosporum,226,b-sandwich / cyanovirin-like,cyanovirin-like,CVNH,1.8,aMan12Man,D-Manp,Man(a1-2)Man,"RES
1b:x-dman-HEX-1:5
2b:a-dman-HEX-1:5
LIN
1:1o(2+1)2d",G29313LW,2026-01-06T19:41:38Z
1160,2Q3N,Agglutinin-1 (Agglutinin I) [Cleaved into: Agglutinin-1 chain A (EC 3.2.2.22) (AAG-A); Agglutinin-1 chain B (AAG-B)],Q9M6E9,Plant lectins,Abrus precatorius,107,b-trefoil,Ricin-like,"Abrus agglutinin,abrin-a",3.5,,,,,,2026-01-06T19:41:38Z
1161,2QSK,Scytovirin (SVN),P86041,Bacterial lectins,Scytonema varium,412,small protein / disulfide rich,Cyanobacterial scytovirin,scytovirin,1.0,,,,,,2026-01-06T19:41:38Z
1162,2QT4,Scytovirin (SVN),P86041,Bacterial lectins,Scytonema varium,412,small protein / disulfide rich,Cyanobacterial scytovirin,scytovirin,1.3,,,,,,2026-01-06T19:41:38Z
1163,2R0F,Galectin-3 (Cgl-III) (Galectin III),Q206Z5,Fungal and yeast lectins,Coprinopsis cinerea,319,b-sandwich / ConA-like,galectin-like,coprinus galectin-3,2.0,,,,,,2026-01-06T19:41:38Z
1164,2R0H,Galectin-3 (Cgl-III) (Galectin III),Q206Z5,Fungal and yeast lectins,Coprinopsis cinerea,319,b-sandwich / ConA-like,galectin-like,coprinus galectin-3,1.9,chitotriose,D-GlcpNAc,GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:b-dglc-HEX-1:5
4s:n-acetyl
5b:b-dglc-HEX-1:5
6s:n-acetyl
LIN
1:1d(2+1)2n
2:1o(4+1)3d
3:3d(2+1)4n
4:3o(4+1)5d
5:5d(2+1)6n",G81262CB,2026-01-06T19:41:38Z
1165,2R61,Exotoxin (Exotoxin 3) (Superantigen-like protein SSL5),Q9ZFS6,Bacterial lectins,Staphylococcus aureus,271,a/b OB-fold,Staphylococcal Superantigen-Like,SSL5,2.75,aNeuAc23bGal14(aFuc13)GlcNAc,"D-Galp, D-GlcpNAc, D-Neup5Ac, L-Fucp",NeuAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc,"RES
1b:x-dglc-HEX-1:5
2s:n-acetyl
3b:a-lgal-HEX-1:5|6:d
4b:b-dgal-HEX-1:5
5b:a-dgro-dgal-NON-2:6|1:a|2:keto|3:d
6s:n-acetyl
LIN
1:1d(2+1)2n
2:1o(3+1)3d
3:1o(4+1)4d
4:4o(3+2)5d
5:5d(5+1)6n",G90387AM,2026-01-06T19:41:38Z
